,fdr,tpr,fpr,shd,false_pos,false_neg,reserved_edges,pred_size,true_size,timing,causal_mech,dataset,dataset_name,dataset_index,algo
0,0.7272727272727273,0.15789473684210525,0.8888888888888888,20,4,12,4,11,19,1.114001750946045,linear_mechanism,medium_all_1,medium_all,1,notears
0,1.0,0.0,0.2222222222222222,20,2,19,0,2,19,1506.3439810276031,linear_mechanism,medium_all_1,medium_all,1,rl_bic
0,0.7142857142857143,0.10526315789473684,0.5555555555555556,21,5,17,0,7,19,2899.1153388023376,linear_mechanism,medium_all_1,medium_all,1,sam
0,0.7777777777777778,0.09090909090909091,1.1666666666666667,22,2,15,5,9,22,2.322129011154175,linear_mechanism,medium_no_issue_no_noise_1,medium_no_issue_no_noise,1,gran_dag
0,0.0,0.0,0.0,22,0,22,0,0,22,3786.4419531822205,linear_mechanism,medium_no_issue_no_noise_1,medium_no_issue_no_noise,1,dag_gnn
0,0.6,0.45454545454545453,2.5,18,6,3,9,25,22,24.261651754379272,linear_mechanism,medium_no_issue_no_noise_1,medium_no_issue_no_noise,1,cam
0,0.25,0.13636363636363635,0.16666666666666666,20,1,19,0,4,22,0.6616339683532715,linear_mechanism,medium_no_issue_no_noise_1,medium_no_issue_no_noise,1,notears
0,0.0,0.0,0.0,22,0,22,0,0,22,1527.0452318191528,linear_mechanism,medium_no_issue_no_noise_1,medium_no_issue_no_noise,1,rl_bic
0,0.5714285714285714,0.13636363636363635,0.6666666666666666,22,3,18,1,7,22,2894.574722766876,linear_mechanism,medium_no_issue_no_noise_1,medium_no_issue_no_noise,1,sam
0,1.0,0.0,0.058823529411764705,12,1,11,0,1,11,2.2963032722473145,linear_mechanism,medium_confounder_1,medium_confounder,1,gran_dag
0,1.0,0.0,0.058823529411764705,12,1,11,0,1,11,4010.768552541733,linear_mechanism,medium_confounder_1,medium_confounder,1,dag_gnn
0,0.75,0.5454545454545454,1.0588235294117647,19,14,1,4,24,11,23.525308847427368,linear_mechanism,medium_confounder_1,medium_confounder,1,cam
0,0.6363636363636364,0.36363636363636365,0.4117647058823529,12,5,5,2,11,11,1.956315279006958,linear_mechanism,medium_confounder_1,medium_confounder,1,notears
0,1.0,0.0,0.058823529411764705,12,1,11,0,1,11,1513.072809934616,linear_mechanism,medium_confounder_1,medium_confounder,1,rl_bic
0,1.0,0.0,0.058823529411764705,12,1,11,0,1,11,2832.282720565796,linear_mechanism,medium_confounder_1,medium_confounder,1,sam
0,0.75,0.08333333333333333,0.1875,14,3,11,0,4,12,2.302381753921509,linear_mechanism,medium_confounder_2,medium_confounder,2,gran_dag
0,1.0,0.0,0.125,14,2,12,0,2,12,4229.178659200668,linear_mechanism,medium_confounder_2,medium_confounder,2,dag_gnn
0,0.6086956521739131,0.75,0.875,15,12,1,2,23,12,19.223312616348267,linear_mechanism,medium_confounder_2,medium_confounder,2,cam
0,0.6428571428571429,0.4166666666666667,0.5625,14,7,5,2,14,12,1.3347277641296387,linear_mechanism,medium_confounder_2,medium_confounder,2,notears
0,1.0,0.0,0.125,14,2,12,0,2,12,1509.9416527748108,linear_mechanism,medium_confounder_2,medium_confounder,2,rl_bic
0,1.0,0.0,0.375,16,4,10,2,6,12,2859.809033870697,linear_mechanism,medium_confounder_2,medium_confounder,2,sam
0,0.625,0.2727272727272727,1.6666666666666667,19,3,9,7,16,22,2.3169867992401123,linear_mechanism,medium_selection_bias_1,medium_selection_bias,1,gran_dag
0,0.0,0.0,0.0,22,0,22,0,0,22,3096.494663953781,linear_mechanism,medium_selection_bias_1,medium_selection_bias,1,dag_gnn
0,0.5925925925925926,0.5,2.6666666666666665,17,6,1,10,27,22,28.00383949279785,linear_mechanism,medium_selection_bias_1,medium_selection_bias,1,cam
0,0.5555555555555556,0.36363636363636365,1.6666666666666667,18,4,8,6,18,22,1.2473602294921875,linear_mechanism,medium_selection_bias_1,medium_selection_bias,1,notears
0,0.0,0.0,0.0,22,0,22,0,0,22,1522.0062174797058,linear_mechanism,medium_selection_bias_1,medium_selection_bias,1,rl_bic
0,0.3333333333333333,0.18181818181818182,0.3333333333333333,20,2,18,0,6,22,2881.0313305854797,linear_mechanism,medium_selection_bias_1,medium_selection_bias,1,sam
0,0.625,0.13636363636363635,0.8333333333333334,20,1,15,4,8,22,2.3224923610687256,linear_mechanism,medium_no_issue_noise_1,medium_no_issue_noise,1,gran_dag
0,0.0,0.0,0.0,22,0,22,0,0,22,4748.999509572983,linear_mechanism,medium_no_issue_noise_1,medium_no_issue_noise,1,dag_gnn
0,0.5555555555555556,0.5454545454545454,2.5,16,6,1,9,27,22,28.147350072860718,linear_mechanism,medium_no_issue_noise_1,medium_no_issue_noise,1,cam
0,1.0,0.0,0.16666666666666666,22,0,21,1,1,22,0.7426168918609619,linear_mechanism,medium_no_issue_noise_1,medium_no_issue_noise,1,notears
0,0.0,0.0,0.0,22,0,22,0,0,22,1510.6697487831116,linear_mechanism,medium_no_issue_noise_1,medium_no_issue_noise,1,rl_bic
0,0.6,0.09090909090909091,0.5,23,3,20,0,5,22,2842.9746623039246,linear_mechanism,medium_no_issue_noise_1,medium_no_issue_noise,1,sam
0,0.7142857142857143,0.2857142857142857,0.7142857142857143,19,9,9,1,14,14,2.3063087463378906,linear_mechanism,medium_no_issue_no_noise_2,medium_no_issue_no_noise,2,gran_dag
0,1.0,0.0,0.07142857142857142,15,1,14,0,1,14,3234.764197587967,linear_mechanism,medium_no_issue_no_noise_2,medium_no_issue_no_noise,2,dag_gnn
