,fdr,tpr,fpr,shd,false_pos,false_neg,reserved_edges,pred_size,true_size,timing,causal_mech,dataset,dataset_name,dataset_index,algo
0,1.0,0.0,0.05555555555555555,28,1,27,0,1,27,2.313854932785034,sigmoid_add_mechanism,medium_confounder_3,medium_confounder,3,gran_dag
0,1.0,0.0,0.05555555555555555,28,1,27,0,1,27,4561.390726804733,sigmoid_add_mechanism,medium_confounder_3,medium_confounder,3,dag_gnn
0,1.0,0.0,0.05555555555555555,28,1,27,0,1,27,7124.398200750351,sigmoid_add_mechanism,medium_confounder_3,medium_confounder,3,rl_bic
0,0.38461538461538464,0.2962962962962963,0.2777777777777778,24,5,19,0,13,27,3318.1841790676117,sigmoid_add_mechanism,medium_confounder_3,medium_confounder,3,sam
0,0.6666666666666666,0.0967741935483871,0.42857142857142855,31,3,25,3,9,31,2.597734212875366,sigmoid_add_mechanism,medium_selection_bias_2,medium_selection_bias,2,gran_dag
0,0.0,0.0,0.0,31,0,31,0,0,31,4982.213382482529,sigmoid_add_mechanism,medium_selection_bias_2,medium_selection_bias,2,dag_gnn
0,0.0,0.0,0.0,31,0,31,0,0,31,7855.110317707062,sigmoid_add_mechanism,medium_selection_bias_2,medium_selection_bias,2,rl_bic
0,0.0,0.0,0.0,31,0,31,0,0,31,5596.092323064804,sigmoid_add_mechanism,medium_selection_bias_2,medium_selection_bias,2,sam
0,0.8333333333333334,0.034482758620689655,0.3125,31,3,26,2,6,29,2.3790643215179443,sigmoid_add_mechanism,medium_unfaithful_2,medium_unfaithful,2,gran_dag
0,1.0,0.0,0.0625,30,1,29,0,1,29,4416.3921909332275,sigmoid_add_mechanism,medium_unfaithful_2,medium_unfaithful,2,dag_gnn
0,1.0,0.0,0.0625,30,1,29,0,1,29,7880.265672206879,sigmoid_add_mechanism,medium_unfaithful_2,medium_unfaithful,2,rl_bic
0,1.0,0.0,0.0625,30,1,29,0,1,29,3295.9474823474884,sigmoid_add_mechanism,medium_unfaithful_2,medium_unfaithful,2,sam
0,0.8333333333333334,0.037037037037037035,0.2777777777777778,30,4,25,1,6,27,2.3347365856170654,linear_mechanism,medium_unfaithful_3,medium_unfaithful,3,gran_dag
0,1.0,0.0,0.05555555555555555,28,1,27,0,1,27,3830.995986700058,linear_mechanism,medium_unfaithful_3,medium_unfaithful,3,dag_gnn
0,1.0,0.0,0.16666666666666666,30,3,27,0,3,27,7156.579524278641,linear_mechanism,medium_unfaithful_3,medium_unfaithful,3,rl_bic
0,1.0,0.0,0.2222222222222222,30,4,27,0,4,27,3336.4226624965668,linear_mechanism,medium_unfaithful_3,medium_unfaithful,3,sam
0,0.5833333333333334,0.15625,0.5384615384615384,30,3,23,4,12,32,2.324021339416504,linear_mechanism,medium_selection_bias_3,medium_selection_bias,3,gran_dag
0,0.0,0.0,0.0,32,0,32,0,0,32,4701.5692665576935,linear_mechanism,medium_selection_bias_3,medium_selection_bias,3,dag_gnn
0,0.0,0.0,0.0,32,0,32,0,0,32,7173.045424461365,linear_mechanism,medium_selection_bias_3,medium_selection_bias,3,rl_bic
0,0.5,0.0625,0.15384615384615385,32,2,30,0,4,32,3323.276968717575,linear_mechanism,medium_selection_bias_3,medium_selection_bias,3,sam
0,0.8181818181818182,0.0625,0.6923076923076923,34,4,25,5,11,32,2.337686538696289,linear_mechanism,medium_unfaithful_1,medium_unfaithful,1,gran_dag
0,1.0,0.0,0.07692307692307693,33,1,32,0,1,32,4072.829210281372,linear_mechanism,medium_unfaithful_1,medium_unfaithful,1,dag_gnn
0,0.0,0.0,0.0,32,0,32,0,0,32,7183.779587507248,linear_mechanism,medium_unfaithful_1,medium_unfaithful,1,rl_bic
0,1.0,0.0,0.15384615384615385,33,2,32,0,2,32,3320.594738960266,linear_mechanism,medium_unfaithful_1,medium_unfaithful,1,sam
0,0.75,0.06896551724137931,0.375,29,2,23,4,8,29,2.3253469467163086,linear_mechanism,medium_confounder_1,medium_confounder,1,gran_dag
0,0.0,0.0,0.0,29,0,29,0,0,29,3844.141900539398,linear_mechanism,medium_confounder_1,medium_confounder,1,dag_gnn
0,0.0,0.0,0.0,29,0,29,0,0,29,7183.552932024002,linear_mechanism,medium_confounder_1,medium_confounder,1,rl_bic
0,0.0,0.0,0.0,29,0,29,0,0,29,3333.6503777503967,linear_mechanism,medium_confounder_1,medium_confounder,1,sam
0,1.0,0.0,0.07692307692307693,33,1,32,0,1,32,2.326982021331787,linear_mechanism,medium_confounder_2,medium_confounder,2,gran_dag
0,1.0,0.0,0.07692307692307693,33,1,32,0,1,32,4449.776605606079,linear_mechanism,medium_confounder_2,medium_confounder,2,dag_gnn
0,1.0,0.0,0.07692307692307693,33,1,32,0,1,32,7185.819014072418,linear_mechanism,medium_confounder_2,medium_confounder,2,rl_bic
0,0.2222222222222222,0.21875,0.15384615384615385,27,2,25,0,9,32,3326.341956615448,linear_mechanism,medium_confounder_2,medium_confounder,2,sam
0,0.9,0.027777777777777776,1.0,38,3,29,6,10,36,2.330965757369995,linear_mechanism,medium_selection_bias_1,medium_selection_bias,1,gran_dag
0,0.0,0.0,0.0,36,0,36,0,0,36,4024.474902868271,linear_mechanism,medium_selection_bias_1,medium_selection_bias,1,dag_gnn
0,0.0,0.0,0.0,36,0,36,0,0,36,7163.828567028046,linear_mechanism,medium_selection_bias_1,medium_selection_bias,1,rl_bic
0,0.0,0.027777777777777776,0.0,35,0,35,0,1,36,3323.872116088867,linear_mechanism,medium_selection_bias_1,medium_selection_bias,1,sam
0,1.0,0.0,0.05555555555555555,28,1,27,0,1,27,2.333547830581665,linear_mechanism,medium_confounder_3,medium_confounder,3,gran_dag
0,0.0,0.0,0.0,27,0,27,0,0,27,4254.69781088829,linear_mechanism,medium_confounder_3,medium_confounder,3,dag_gnn
0,0.0,0.0,0.0,27,0,27,0,0,27,7141.9756581783295,linear_mechanism,medium_confounder_3,medium_confounder,3,rl_bic
0,0.3333333333333333,0.14814814814814814,0.1111111111111111,25,2,23,0,6,27,3321.8094351291656,linear_mechanism,medium_confounder_3,medium_confounder,3,sam
0,0.4166666666666667,0.22580645161290322,0.35714285714285715,28,4,23,1,12,31,2.344524383544922,linear_mechanism,medium_selection_bias_2,medium_selection_bias,2,gran_dag
0,0.0,0.0,0.0,31,0,31,0,0,31,3075.1252069473267,linear_mechanism,medium_selection_bias_2,medium_selection_bias,2,dag_gnn
0,0.0,0.0,0.0,31,0,31,0,0,31,7180.538629770279,linear_mechanism,medium_selection_bias_2,medium_selection_bias,2,rl_bic
0,0.375,0.16129032258064516,0.21428571428571427,29,3,26,0,8,31,3333.101544857025,linear_mechanism,medium_selection_bias_2,medium_selection_bias,2,sam
0,0.6666666666666666,0.034482758620689655,0.125,30,2,28,0,3,29,2.308319568634033,linear_mechanism,medium_unfaithful_2,medium_unfaithful,2,gran_dag
0,1.0,0.0,0.0625,30,1,29,0,1,29,5385.867471694946,linear_mechanism,medium_unfaithful_2,medium_unfaithful,2,dag_gnn
0,0.0,0.0,0.0,29,0,29,0,0,29,7166.18577003479,linear_mechanism,medium_unfaithful_2,medium_unfaithful,2,rl_bic
0,1.0,0.0,0.125,30,2,29,0,2,29,3330.002124786377,linear_mechanism,medium_unfaithful_2,medium_unfaithful,2,sam
0,0.7777777777777778,0.07407407407407407,0.3888888888888889,30,5,23,2,9,27,2.313920259475708,gp_add_mechanism,medium_unfaithful_3,medium_unfaithful,3,gran_dag
0,1.0,0.0,0.05555555555555555,28,1,27,0,1,27,5329.9288947582245,gp_add_mechanism,medium_unfaithful_3,medium_unfaithful,3,dag_gnn
0,1.0,0.0,0.2777777777777778,30,3,25,2,5,27,7119.269245862961,gp_add_mechanism,medium_unfaithful_3,medium_unfaithful,3,rl_bic
0,1.0,0.0,0.16666666666666666,30,3,27,0,3,27,3334.4124069213867,gp_add_mechanism,medium_unfaithful_3,medium_unfaithful,3,sam
0,0.5,0.15625,0.38461538461538464,30,3,25,2,10,32,2.3323850631713867,gp_add_mechanism,medium_selection_bias_3,medium_selection_bias,3,gran_dag
0,0.0,0.0,0.0,32,0,32,0,0,32,3469.4798624515533,gp_add_mechanism,medium_selection_bias_3,medium_selection_bias,3,dag_gnn
0,0.0,0.0,0.0,32,0,32,0,0,32,7179.282018899918,gp_add_mechanism,medium_selection_bias_3,medium_selection_bias,3,rl_bic
0,0.45454545454545453,0.1875,0.38461538461538464,31,5,26,0,11,32,3325.003174304962,gp_add_mechanism,medium_selection_bias_3,medium_selection_bias,3,sam
0,0.4444444444444444,0.15625,0.3076923076923077,29,2,25,2,9,32,2.313976764678955,gp_add_mechanism,medium_unfaithful_1,medium_unfaithful,1,gran_dag
0,1.0,0.0,0.07692307692307693,33,1,32,0,1,32,3262.93767285347,gp_add_mechanism,medium_unfaithful_1,medium_unfaithful,1,dag_gnn
0,0.0,0.0,0.0,32,0,32,0,0,32,7202.9945333004,gp_add_mechanism,medium_unfaithful_1,medium_unfaithful,1,rl_bic
0,0.6666666666666666,0.03125,0.15384615384615385,32,2,31,0,3,32,3319.030341863632,gp_add_mechanism,medium_unfaithful_1,medium_unfaithful,1,sam
0,0.6666666666666666,0.10344827586206896,0.375,29,3,23,3,9,29,2.3057522773742676,gp_add_mechanism,medium_confounder_1,medium_confounder,1,gran_dag
0,0.0,0.0,0.0,29,0,29,0,0,29,4590.879096031189,gp_add_mechanism,medium_confounder_1,medium_confounder,1,dag_gnn
0,0.0,0.0,0.0,29,0,29,0,0,29,7121.896135807037,gp_add_mechanism,medium_confounder_1,medium_confounder,1,rl_bic
0,0.0,0.0,0.0,29,0,29,0,0,29,3324.8368561267853,gp_add_mechanism,medium_confounder_1,medium_confounder,1,sam
0,0.5,0.03125,0.07692307692307693,32,1,31,0,2,32,2.311048984527588,gp_add_mechanism,medium_confounder_2,medium_confounder,2,gran_dag
0,1.0,0.0,0.07692307692307693,33,1,32,0,1,32,3616.96236038208,gp_add_mechanism,medium_confounder_2,medium_confounder,2,dag_gnn
0,1.0,0.0,0.07692307692307693,33,1,32,0,1,32,7177.55703997612,gp_add_mechanism,medium_confounder_2,medium_confounder,2,rl_bic
0,0.2,0.125,0.07692307692307693,29,1,28,0,5,32,3327.7428212165833,gp_add_mechanism,medium_confounder_2,medium_confounder,2,sam
0,0.625,0.08333333333333333,0.5555555555555556,35,2,30,3,8,36,2.3270151615142822,gp_add_mechanism,medium_selection_bias_1,medium_selection_bias,1,gran_dag
0,0.0,0.0,0.0,36,0,36,0,0,36,4084.4699704647064,gp_add_mechanism,medium_selection_bias_1,medium_selection_bias,1,dag_gnn
0,0.0,0.0,0.0,36,0,36,0,0,36,7193.8077273368835,gp_add_mechanism,medium_selection_bias_1,medium_selection_bias,1,rl_bic
0,0.3333333333333333,0.05555555555555555,0.1111111111111111,35,1,34,0,3,36,3328.5392055511475,gp_add_mechanism,medium_selection_bias_1,medium_selection_bias,1,sam
0,1.0,0.0,0.05555555555555555,28,1,27,0,1,27,2.318511962890625,gp_add_mechanism,medium_confounder_3,medium_confounder,3,gran_dag
0,0.0,0.0,0.0,27,0,27,0,0,27,4057.2388355731964,gp_add_mechanism,medium_confounder_3,medium_confounder,3,dag_gnn
0,0.0,0.0,0.0,27,0,27,0,0,27,7113.477832078934,gp_add_mechanism,medium_confounder_3,medium_confounder,3,rl_bic
0,0.25,0.1111111111111111,0.05555555555555555,25,1,24,0,4,27,3308.3713431358337,gp_add_mechanism,medium_confounder_3,medium_confounder,3,sam
0,0.5833333333333334,0.16129032258064516,0.5,31,5,24,2,12,31,2.3243072032928467,gp_add_mechanism,medium_selection_bias_2,medium_selection_bias,2,gran_dag
0,0.0,0.0,0.0,31,0,31,0,0,31,3684.9324073791504,gp_add_mechanism,medium_selection_bias_2,medium_selection_bias,2,dag_gnn
0,0.0,0.0,0.0,31,0,31,0,0,31,7192.454997777939,gp_add_mechanism,medium_selection_bias_2,medium_selection_bias,2,rl_bic
0,0.375,0.16129032258064516,0.21428571428571427,29,3,26,0,8,31,3328.077095270157,gp_add_mechanism,medium_selection_bias_2,medium_selection_bias,2,sam
0,0.75,0.034482758620689655,0.1875,30,2,27,1,4,29,2.3195717334747314,gp_add_mechanism,medium_unfaithful_2,medium_unfaithful,2,gran_dag
0,1.0,0.0,0.0625,30,1,29,0,1,29,4023.4383211135864,gp_add_mechanism,medium_unfaithful_2,medium_unfaithful,2,dag_gnn
0,1.0,0.0,0.0625,30,1,29,0,1,29,7267.920098543167,gp_add_mechanism,medium_unfaithful_2,medium_unfaithful,2,rl_bic
0,1.0,0.0,0.125,30,2,29,0,2,29,3324.5989475250244,gp_add_mechanism,medium_unfaithful_2,medium_unfaithful,2,sam
0,0.3333333333333333,0.4444444444444444,0.3333333333333333,19,4,13,2,18,27,2.3102667331695557,gp_mix_mechanism,medium_unfaithful_3,medium_unfaithful,3,gran_dag
0,0.625,0.1111111111111111,0.2777777777777778,26,2,21,3,8,27,5068.318589925766,gp_mix_mechanism,medium_unfaithful_3,medium_unfaithful,3,dag_gnn
0,1.0,0.0,0.7777777777777778,34,8,21,6,14,27,7111.756747722626,gp_mix_mechanism,medium_unfaithful_3,medium_unfaithful,3,rl_bic
0,0.3333333333333333,0.6666666666666666,0.5,16,7,7,2,27,27,3332.3610048294067,gp_mix_mechanism,medium_unfaithful_3,medium_unfaithful,3,sam
0,0.3,0.21875,0.23076923076923078,26,1,23,2,10,32,2.3092644214630127,gp_mix_mechanism,medium_selection_bias_3,medium_selection_bias,3,gran_dag
0,0.5454545454545454,0.15625,0.46153846153846156,30,3,24,3,11,32,3671.602563858032,gp_mix_mechanism,medium_selection_bias_3,medium_selection_bias,3,dag_gnn
0,1.0,0.0,0.6923076923076923,35,3,26,6,9,32,7105.373939990997,gp_mix_mechanism,medium_selection_bias_3,medium_selection_bias,3,rl_bic
0,0.07142857142857142,0.40625,0.07692307692307693,20,1,19,0,14,32,3321.30855345726,gp_mix_mechanism,medium_selection_bias_3,medium_selection_bias,3,sam
0,0.1,0.28125,0.07692307692307693,24,1,23,0,10,32,2.32377552986145,gp_mix_mechanism,medium_unfaithful_1,medium_unfaithful,1,gran_dag
0,0.23076923076923078,0.3125,0.23076923076923078,25,3,22,0,13,32,5288.960597753525,gp_mix_mechanism,medium_unfaithful_1,medium_unfaithful,1,dag_gnn
0,0.875,0.0625,1.0769230769230769,35,5,22,9,16,32,7041.381711483002,gp_mix_mechanism,medium_unfaithful_1,medium_unfaithful,1,rl_bic
0,0.34782608695652173,0.46875,0.6153846153846154,24,7,16,1,23,32,3337.884185552597,gp_mix_mechanism,medium_unfaithful_1,medium_unfaithful,1,sam
0,0.2222222222222222,0.2413793103448276,0.125,24,2,22,0,9,29,2.3230323791503906,gp_mix_mechanism,medium_confounder_1,medium_confounder,1,gran_dag
0,0.4666666666666667,0.27586206896551724,0.4375,24,3,17,4,15,29,3406.5895586013794,gp_mix_mechanism,medium_confounder_1,medium_confounder,1,dag_gnn
0,0.9285714285714286,0.034482758620689655,0.8125,31,2,18,11,14,29,7082.116234064102,gp_mix_mechanism,medium_confounder_1,medium_confounder,1,rl_bic
0,0.25806451612903225,0.7931034482758621,0.5,11,5,3,3,31,29,3312.4256279468536,gp_mix_mechanism,medium_confounder_1,medium_confounder,1,sam
0,0.16666666666666666,0.3125,0.15384615384615385,23,1,21,1,12,32,2.317192792892456,gp_mix_mechanism,medium_confounder_2,medium_confounder,2,gran_dag
0,0.42857142857142855,0.25,0.46153846153846156,28,4,22,2,14,32,3844.479040622711,gp_mix_mechanism,medium_confounder_2,medium_confounder,2,dag_gnn
0,0.7857142857142857,0.09375,0.8461538461538461,35,4,24,7,14,32,7089.555767774582,gp_mix_mechanism,medium_confounder_2,medium_confounder,2,rl_bic
0,0.15789473684210525,0.5,0.23076923076923078,18,2,15,1,19,32,3311.2020695209503,gp_mix_mechanism,medium_confounder_2,medium_confounder,2,sam
0,0.11764705882352941,0.4166666666666667,0.2222222222222222,23,2,21,0,17,36,2.3217661380767822,gp_mix_mechanism,medium_selection_bias_1,medium_selection_bias,1,gran_dag
0,0.3333333333333333,0.3333333333333333,0.6666666666666666,26,2,20,4,18,36,6868.288403749466,gp_mix_mechanism,medium_selection_bias_1,medium_selection_bias,1,dag_gnn
0,0.782608695652174,0.1388888888888889,2.0,37,1,19,17,23,36,7106.902938365936,gp_mix_mechanism,medium_selection_bias_1,medium_selection_bias,1,rl_bic
0,0.22580645161290322,0.6666666666666666,0.7777777777777778,16,4,9,3,31,36,3312.221296072006,gp_mix_mechanism,medium_selection_bias_1,medium_selection_bias,1,sam
0,0.14285714285714285,0.4444444444444444,0.1111111111111111,17,2,15,0,14,27,2.319925308227539,gp_mix_mechanism,medium_confounder_3,medium_confounder,3,gran_dag
0,0.6428571428571429,0.18518518518518517,0.5,28,6,19,3,14,27,4224.037061214447,gp_mix_mechanism,medium_confounder_3,medium_confounder,3,dag_gnn
0,0.9375,0.037037037037037035,0.8333333333333334,33,6,18,9,16,27,7089.959365844727,gp_mix_mechanism,medium_confounder_3,medium_confounder,3,rl_bic
0,0.3333333333333333,0.8148148148148148,0.6111111111111112,14,9,3,2,33,27,3319.3068685531616,gp_mix_mechanism,medium_confounder_3,medium_confounder,3,sam
0,0.29411764705882354,0.3870967741935484,0.35714285714285715,23,4,18,1,17,31,2.3205604553222656,gp_mix_mechanism,medium_selection_bias_2,medium_selection_bias,2,gran_dag
0,0.47058823529411764,0.2903225806451613,0.5714285714285714,28,6,20,2,17,31,3035.9204382896423,gp_mix_mechanism,medium_selection_bias_2,medium_selection_bias,2,dag_gnn
0,0.875,0.06451612903225806,1.0,36,5,22,9,16,31,7069.068212747574,gp_mix_mechanism,medium_selection_bias_2,medium_selection_bias,2,rl_bic
0,0.21212121212121213,0.8387096774193549,0.5,11,6,4,1,33,31,3328.934121608734,gp_mix_mechanism,medium_selection_bias_2,medium_selection_bias,2,sam
